Year,Month,US_Gateway_AirportCode,Foreign_Gateway_AirportCode,carriergroup,Total
2018,2,MIA,PTY,1,12702
2018,10,LAX,MEX,1,12703
2018,6,PHL,CDG,1,12704
2018,9,IAD,MUC,0,12707
2018,7,LAS,YEG,0,12708
2018,5,MIA,FCO,0,12711
2018,10,CLT,FCO,1,12713
2018,12,DFW,FRA,1,12713
2018,6,MSP,CDG,0,12716
2018,4,IAD,BRU,1,12717
2018,3,EWR,PEK,1,12720
2018,12,MIA,LIM,0,12721
2018,3,BOS,MUC,0,12722
2018,7,CLT,GCM,1,12722
2018,8,MIA,LIM,0,12723
2018,5,BOS,LHR,0,12725
2018,12,SEA,SJD,1,12725
2018,8,IAH,YYZ,1,12727
2018,10,EWR,PEK,1,12728
2018,8,SFO,YYC,1,12728
2018,5,LAX,NRT,0,12729
2018,7,HNL,NRT,0,12729
2018,3,EWR,MBJ,1,12730
2018,10,DFW,GDL,1,12730
2018,5,HNL,NRT,1,12730
2018,11,FLL,PAP,1,12730
2018,1,DFW,BJX,1,12731
2018,7,JFK,ZRH,1,12733
2018,1,CLT,YYZ,1,12733
2018,5,JFK,MAD,1,12735
2018,1,LAX,HND,1,12735
2018,5,ATL,YUL,1,12736
2018,5,IAD,BRU,1,12736
2018,11,JFK,KEF,0,12736
2018,9,IAH,FRA,1,12737
2018,10,HNL,NRT,1,12737
2018,3,LAX,LIM,0,12738
2018,8,EWR,TXL,1,12739
2018,8,HNL,SYD,0,12741
2018,6,EWR,ORY,0,12743
2018,4,ORD,HKG,1,12743
2018,7,HOU,SJD,1,12747
2018,10,CLT,FRA,1,12748
2018,7,JFK,BDA,1,12749
2018,1,FLL,MGA,1,12752
2018,6,ORD,TPE,0,12753
2018,8,ORD,TPE,0,12753
2018,5,HNL,NRT,1,12756
2018,8,PHL,YYZ,1,12757
2018,4,JFK,MAD,1,12757
2018,6,MIA,DOH,0,12758
2018,4,SFO,MEX,1,12758
2018,10,EWR,PEK,0,12759
2018,9,EWR,FRA,1,12760
2018,1,JFK,CDG,1,12761
2018,10,JFK,ZRH,1,12761
2018,8,IAD,NRT,0,12761
2018,11,EWR,PVG,1,12764
2018,8,BOS,CDG,1,12766
2018,6,JFK,MXP,0,12766
2018,1,LAX,GUA,1,12766
2018,9,EWR,ATH,1,12767
2018,4,DFW,PVG,1,12768
2018,2,ORD,DUB,0,12770
2018,4,EWR,BOM,1,12771
2018,3,BOS,PTY,0,12773
2018,6,MIA,LHR,0,12774
2018,9,JFK,GYE,0,12774
2018,11,PDX,YVR,0,12774
2018,3,SAT,MEX,0,12777
2018,9,DFW,YYZ,0,12777
2018,4,ORD,PVG,1,12778
2018,3,DFW,SCL,1,12778
2018,8,FLL,SDQ,1,12779
2018,4,IAD,DOH,0,12781
2018,1,MCO,LGW,0,12781
2018,7,JFK,TXL,1,12783
2018,2,LAX,AKL,1,12785
2018,8,JFK,PAP,1,12785
2018,9,ORD,FCO,0,12785
2018,12,MIA,NAS,0,12786
2018,9,FLL,SJO,1,12787
2018,1,BOS,CDG,0,12790
2018,10,ATL,LIM,1,12791
2018,4,BOS,KEF,0,12792
2018,8,CLT,FRA,1,12801
2018,5,JFK,GYE,0,12801
2018,4,DFW,EZE,1,12801
2018,9,SFO,CPH,0,12803
2018,2,FLL,HAV,1,12804
2018,2,LAX,SYD,1,12806
2018,10,IAH,YYZ,0,12806
2018,1,DFW,AUH,0,12806
2018,4,ORD,BRU,1,12806
2018,2,LAX,GDL,0,12809
2018,8,LAX,BNE,0,12811
2018,10,JFK,MXP,0,12813
2018,10,MIA,GIG,1,12813
2018,7,ATL,MUC,1,12814
2018,4,SAN,LHR,0,12816
2018,8,FLL,CUN,1,12817
2018,6,MIA,ZRH,0,12819
2018,11,MIA,FCO,0,12822
2018,3,ATL,FCO,1,12822
2018,8,MIA,SAL,1,12823
2018,4,DTW,CDG,0,12824
2018,12,ORD,MAD,0,12826
2018,3,JFK,BCN,1,12827
2018,8,ATL,MXP,1,12827
2018,10,DFW,MAD,1,12828
2018,12,SFO,ICN,1,12828
2018,3,MIA,PTY,1,12829
2018,3,HNL,NGO,0,12829
2018,11,EWR,HKG,0,12830
2018,12,ATL,EZE,1,12837
2018,7,LAX,SJO,1,12838
2018,9,DFW,HKG,1,12838
2018,6,IAD,AUH,0,12840
2018,1,LAX,YUL,0,12841
2018,9,JFK,VCE,1,12842
2018,3,EWR,FRA,1,12844
2018,9,SEA,FRA,0,12846
2018,6,ORD,NRT,0,12846
2018,8,ATL,GIG,1,12847
2018,3,JFK,KEF,0,12847
2018,2,JFK,EZE,0,12847
2018,12,BOS,YUL,0,12848
2018,3,RSW,YYZ,0,12849
2018,10,JFK,EZE,1,12849
2018,9,ATL,PVG,1,12850
2018,8,ATL,AUA,1,12852
2018,7,JFK,PRG,1,12853
2018,6,JFK,NRT,0,12854
2018,8,BWI,CUN,1,12856
2018,3,ORD,YUL,0,12858
2018,8,ATL,STR,1,12859
2018,3,IAH,YYZ,1,12865
2018,7,MIA,MEX,0,12865
2018,7,DFW,CUN,1,12865
2018,2,ORD,LHR,1,12867
2018,9,IAH,NRT,1,12868
2018,4,DFW,FRA,0,12868
2018,4,LAS,MAN,0,12868
2018,8,SFO,HND,1,12871
2018,10,PHL,FCO,1,12872
2018,6,IAH,AKL,0,12872
2018,9,JFK,BCN,1,12873
2018,9,EWR,MXP,1,12874
2018,8,MIA,DOH,0,12875
2018,3,EWR,PTY,1,12876
2018,11,JFK,SCL,0,12876
2018,12,SFO,DUB,0,12876
2018,12,JFK,GYE,0,12877
2018,5,JFK,VCE,1,12880
2018,3,ATL,SJD,1,12883
2018,11,IAD,MUC,1,12885
2018,10,IAD,MUC,0,12885
2018,8,PHL,DUB,1,12885
2018,12,JFK,DUB,1,12886
2018,12,MIA,FCO,0,12887
2018,10,CLT,PUJ,1,12888
2018,2,JFK,FRA,0,12890
2018,3,IAD,MUC,1,12894
2018,7,SFO,SYD,1,12895
2018,5,IAH,AKL,0,12896
2018,9,ATL,EZE,1,12898
2018,11,LAX,NRT,0,12899
2018,5,IAD,MUC,1,12900
2018,11,IAH,YYZ,0,12901
2018,12,EWR,DUB,0,12903
2018,11,LAX,SJD,1,12903
2018,6,JFK,PRG,1,12904
2018,5,CLT,MUC,0,12907
2018,11,MSP,HND,1,12909
2018,8,ATL,MUC,1,12910
2018,1,HNL,NRT,0,12911
2018,6,SFO,SAL,0,12911
2018,12,LAX,SJD,1,12913
2018,10,ORD,PVG,1,12913
2018,9,IAD,CPH,0,12913
2018,4,JFK,GRU,1,12914
2018,6,EWR,MEX,1,12915
2018,6,MIA,TGU,1,12916
2018,6,LAX,SIN,1,12916
2018,7,MIA,GIG,1,12917
2018,4,LAX,MEX,0,12918
2018,4,ATL,LIM,1,12921
2018,1,ORD,PEK,1,12922
2018,7,MIA,SCL,1,12922
2018,5,LAX,BOG,0,12922
2018,5,JFK,DUB,1,12923
2018,6,SEA,YYJ,1,12924
2018,5,IAD,DOH,0,12926
2018,10,MIA,ZRH,0,12927
2018,3,ATL,MUC,1,12927
2018,8,JFK,OSL,0,12927
2018,9,BOS,PEK,0,12928
2018,1,SJU,SDQ,1,12928
2018,8,PHL,PUJ,1,12929
2018,3,SFO,SIN,0,12931
2018,6,JFK,GRU,1,12931
2018,1,SFO,SIN,1,12934
2018,9,IAD,BRU,1,12934
2018,7,EWR,ZRH,0,12934
2018,2,PHL,LHR,1,12935
2018,10,EWR,OSL,0,12936
2018,12,BOS,FRA,0,12937
2018,7,ATL,STR,1,12937
2018,8,SFO,SYD,1,12938
2018,2,LAX,HND,1,12938
2018,8,JFK,DUS,0,12939
2018,5,EWR,MAD,1,12940
2018,9,MIA,GCM,1,12941
2018,8,DFW,MAD,1,12942
2018,5,EWR,YUL,0,12942
2018,7,ATL,GIG,1,12944
2018,1,LAS,YUL,0,12945
2018,1,SAN,LHR,0,12946
2018,10,CLT,NAS,1,12946
2018,11,FLL,MEX,1,12946
2018,4,MIA,LHR,0,12946
2018,5,ORD,MEX,1,12946
2018,9,JFK,EZE,0,12947
2018,12,CLT,MEX,1,12949
2018,1,ATL,LIM,1,12949
2018,10,ATL,MAD,1,12953
2018,12,LAS,YUL,0,12953
2018,12,ATL,LHR,0,12953
2018,11,MDW,CUN,1,12954
2018,5,JFK,NCE,1,12958
2018,11,JFK,GRU,1,12959
2018,5,HNL,HND,0,12960
2018,5,SFO,ICN,1,12961
2018,7,RDU,LHR,1,12964
2018,9,LAX,BOG,0,12964
2018,10,SAN,SJD,1,12965
2018,8,DTW,YYZ,1,12965
2018,3,MSP,CDG,1,12965
2018,12,LAX,PVG,1,12968
2018,7,CLT,FRA,1,12968
2018,4,BOS,YUL,0,12971
2018,11,JFK,MXP,1,12974
2018,10,EWR,MXP,1,12975
2018,6,EWR,ATH,1,12977
2018,10,MIA,LIM,0,12981
2018,5,DFW,GDL,1,12982
2018,8,SFO,SAL,0,12983
2018,8,LAX,NRT,0,12983
2018,4,FLL,YYZ,0,12985
2018,3,SFO,DEL,0,12987
2018,1,EWR,PEK,1,12988
2018,4,ORD,PEK,1,12989
2018,10,IAD,DUB,0,12991
2018,1,DTW,CDG,1,12992
2018,4,ATL,MUC,1,12992
2018,11,DEN,YYZ,1,12992
2018,3,EWR,ARN,0,12993
2018,8,MIA,MXP,1,12994
2018,6,ATL,MXP,1,12994
2018,9,DFW,FRA,0,12999
2018,2,IAD,CDG,0,13000
2018,1,LAX,HND,0,13002
2018,2,LAX,HND,0,13002
2018,11,MIA,DOH,0,13003
2018,8,IAH,NRT,0,13003
2018,5,PHL,FRA,0,13004
2018,11,ATL,DOH,0,13005
2018,10,MIA,FCO,0,13005
2018,8,LAX,PVR,1,13009
2018,5,DFW,MAD,1,13009
2018,12,LAX,BOG,0,13010
2018,10,LAX,NRT,0,13013
2018,11,HNL,SYD,0,13014
2018,5,DFW,YYZ,0,13014
2018,2,SEA,AMS,1,13016
2018,8,EWR,ZRH,1,13019
2018,5,SFO,MEX,1,13020
2018,9,IAH,AMS,0,13021
2018,1,LAX,CUN,1,13022
2018,10,MSP,YWG,1,13022
2018,1,DTW,LHR,1,13026
2018,4,MIA,FCO,0,13027
2018,2,LAX,LHR,1,13029
2018,12,CLT,YYZ,1,13030
2018,12,IAH,GDL,1,13031
2018,12,DCA,YYZ,0,13033
2018,10,ATL,DUB,1,13033
2018,6,FLL,SDQ,1,13035
2018,11,DFW,YYZ,1,13035
2018,9,DFW,FCO,1,13035
2018,5,SFO,HKG,0,13038
2018,2,ATL,ICN,0,13039
2018,10,ATL,LHR,0,13042
2018,7,LAX,NRT,0,13043
2018,12,LAX,SYD,1,13045
2018,6,SJU,PTY,0,13046
2018,6,IAD,PEK,0,13047
2018,2,DFW,HKG,1,13048
2018,6,HNL,ICN,0,13048
2018,6,ATL,MUC,1,13050
2018,8,ATL,EZE,1,13050
2018,8,DFW,FCO,1,13052
2018,3,EWR,DUB,0,13053
2018,11,SFO,HND,1,13055
2018,4,MIA,SCL,1,13057
2018,7,JFK,NCE,1,13058
2018,12,HNL,SYD,1,13059
2018,2,EWR,PVG,1,13059
2018,5,SFO,CPH,0,13059
2018,7,IAH,NRT,0,13060
2018,3,PHL,DOH,0,13061
2018,10,LAX,PVG,1,13061
2018,4,IAH,MGA,1,13062
2018,3,MIA,DOH,0,13064
2018,6,HNL,NRT,0,13068
2018,6,JFK,MAD,1,13068
2018,10,DTW,PEK,1,13068
2018,2,DFW,MTY,1,13069
2018,9,ATL,LHR,0,13070
2018,11,RSW,YYZ,0,13070
2018,12,RSW,YYZ,0,13070
2018,12,LAX,NRT,1,13070
2018,12,EWR,HKG,1,13073
2018,3,PHL,PUJ,1,13076
2018,10,JFK,DUB,1,13077
2018,7,HNL,NRT,0,13079
2018,12,ORD,HKG,1,13080
2018,6,ORD,NRT,0,13080
2018,10,HNL,SYD,0,13081
2018,8,JFK,GVA,0,13085
2018,1,IAH,AKL,0,13087
2018,2,MIA,LIM,0,13088
2018,6,JFK,MXP,0,13091
2018,5,ATL,STR,1,13092
2018,5,EWR,MEX,1,13092
2018,7,ORD,NRT,0,13092
2018,12,HNL,SYD,0,13095
2018,7,ATL,MXP,1,13097
2018,1,LAX,SVO,0,13098
2018,9,ORD,PEK,1,13098
2018,11,AUS,LHR,0,13100
2018,11,IAH,IST,0,13100
2018,11,IAH,ISL,0,13100
2018,7,EWR,CDG,0,13100
2018,6,MIA,SCL,1,13101
2018,12,BOS,HKG,0,13101
2018,7,TPA,LGW,0,13101
2018,4,ATL,MAN,0,13101
2018,6,MIA,EZE,0,13102
2018,7,LAX,LIM,0,13104
2018,7,EWR,TXL,1,13105
2018,7,JFK,MXP,1,13105
2018,12,ORD,MUC,0,13107
2018,1,SFO,ICN,1,13108
2018,9,DFW,CDG,1,13109
2018,8,IAD,AUH,0,13110
2018,2,CLT,LHR,1,13111
2018,1,SFO,SIN,0,13111
2018,6,JFK,EZE,1,13111
2018,6,ATL,AUA,1,13111
2018,9,LAX,PVG,1,13112
2018,10,SFO,HND,1,13112
2018,5,LAX,SYD,1,13114
2018,3,HNL,KIX,0,13115
2018,7,DFW,PVG,1,13117
2018,10,IAH,BJX,1,13117
2018,12,EWR,FCO,0,13119
2018,8,JFK,NRT,0,13119
2018,4,LAX,PVR,1,13119
2018,4,JFK,LGW,0,13120
2018,11,HNL,HND,0,13120
2018,5,MIA,SAP,1,13121
2018,7,EWR,AMS,1,13121
2018,10,LAX,NRT,1,13124
2018,11,LAX,SVO,0,13126
2018,8,LAX,PVG,1,13128
2018,11,SFO,DUB,0,13130
2018,9,ORD,CPH,0,13131
2018,3,HNL,KIX,1,13133
2018,5,IAD,AUH,0,13133
2018,11,EWR,LHR,0,13133
2018,6,FLL,MBJ,1,13135
2018,5,SFO,CDG,1,13136
2018,8,ORD,NRT,0,13137
2018,1,IAH,AMS,0,13137
2018,6,JFK,VCE,1,13138
2018,3,BOS,KEF,0,13139
2018,5,ATL,MAD,1,13140
2018,12,DTW,PEK,1,13141
2018,7,ORD,NRT,0,13141
2018,3,EWR,ORY,0,13141
2018,4,MCO,GRU,0,13143
2018,9,MSP,YWG,1,13246
2018,7,JFK,NRT,0,13148
2018,3,CLT,PLS,1,13148
2018,7,DFW,GRU,1,13149
2018,10,IAH,AKL,0,13149
2018,5,ORD,NRT,1,13150
2018,5,EWR,FCO,1,13152
2018,9,MSP,HND,1,13153
2018,3,LAX,DOH,0,13155
2018,5,PHX,YVR,1,13159
2018,6,IAH,BJX,1,13159
2018,6,SFO,SIN,1,13159
2018,1,LAX,MEX,1,13160
2018,3,SFO,HND,1,13160
2018,7,MIA,MXP,1,13161
2018,2,SFO,SYD,0,13161
2018,11,HNL,SYD,1,13162
2018,12,JFK,BCN,1,13162
2018,12,SFO,SJD,1,13168
2018,5,FLL,MEX,1,13169
2018,8,LAX,SYD,1,13171
2018,7,IAH,GDL,1,13174
2018,11,BOS,YUL,0,13175
2018,3,LAX,NRT,0,13175
2018,12,BOS,MUC,0,13176
2018,11,EWR,TLV,0,13176
2018,8,JFK,ZRH,1,13177
2018,1,MSP,HND,1,13187
2018,4,LAX,YYC,0,13187
2018,5,ORD,KEF,0,13187
2018,9,EWR,YUL,0,13188
2018,10,FLL,NAS,1,13189
2018,8,DFW,CDG,1,13192
2018,9,IAD,DOH,0,13192
2018,7,JFK,VCE,1,13192
2018,6,JFK,DUB,1,13193
2018,8,JFK,EZE,0,13194
2018,11,HNL,NRT,0,13195
2018,6,EWR,AMS,1,13196
2018,12,IAD,NRT,1,13197
2018,5,SFO,TLV,1,13198
2018,1,PHL,LHR,0,13199
2018,7,JFK,OSL,0,13199
2018,11,SFO,HKG,0,13202
2018,10,ORD,YYZ,1,13204
2018,10,BOS,MAD,0,13204
2018,10,BOS,AUA,1,13204
2018,2,IAH,PVR,1,13206
2018,3,JFK,EZE,0,13207
2018,8,JFK,BDA,1,13208
2018,4,DTW,FCO,1,13209
2018,6,CLT,PLS,1,13210
2018,2,DFW,DOH,0,13210
2018,10,IAD,MUC,1,13211
2018,6,RDU,LHR,1,13211
2018,5,EWR,OSL,0,13212
2018,3,DCA,YYZ,0,13212
2018,10,ORD,GRU,1,13212
2018,6,ORD,VIE,0,13213
2018,8,JFK,MAD,1,13213
2018,8,SFO,CPH,0,13213
2018,8,ORD,NRT,0,13214
2018,12,LAX,AKL,1,13215
2018,9,JFK,MXP,1,13217
2018,6,LAX,NRT,0,13220
2018,4,FLL,NAS,1,13220
2018,6,FLL,MEX,1,13221
2018,8,EWR,ATH,1,13221
2018,6,CLT,CDG,1,13224
2018,10,ATL,PVG,1,13226
2018,4,ORD,ICN,0,13226
2018,7,ATL,FRA,0,13227
2018,4,EWR,PVG,1,13227
2018,8,DFW,AMS,1,13228
2018,5,LAX,ICN,0,13228
2018,5,DFW,FRA,1,13228
2018,6,MIA,CDG,1,13230
2018,4,JFK,VCE,1,13231
2018,8,FLL,HAV,1,13234
2018,9,SFO,HND,1,13235
2018,8,ATL,VCE,1,13236
2018,1,LAX,MUC,0,13236
2018,10,ATL,FRA,0,13238
2018,10,MIA,PLS,1,13238
2018,8,EWR,MXP,1,13240
2018,6,HNL,HND,0,13241
2018,12,MIA,CDG,1,13243
2018,8,LAX,SIN,1,13243
2018,8,DFW,YYZ,0,13246
2018,6,LAX,SYD,1,13247
2018,1,ORD,MUC,0,13251
2018,4,MCO,DXB,0,13252
2018,9,MIA,CDG,1,13252
2018,11,MSP,CDG,1,13253
2018,6,IAD,BRU,0,13254
2018,5,LGA,YUL,1,13256
2018,4,LAX,BOG,0,13256
2018,7,IAH,PUJ,1,13256
2018,12,ORD,GDL,0,13258
2018,8,LAX,ARN,0,13259
2018,10,MSP,YVR,1,13313
2018,11,DFW,PVG,1,13260
2018,3,CLT,AUA,1,13261
2018,7,IAD,MUC,0,13265
2018,3,ATL,LHR,0,13265
2018,11,DFW,SCL,1,13267
2018,6,ATL,MAD,1,13273
2018,8,PHX,CUN,1,13273
2018,6,ATL,EZE,1,13274
2018,5,LAX,PVR,1,13275
2018,2,DFW,GRU,1,13275
2018,5,JFK,MXP,1,13276
2018,12,HNL,HND,0,13276
2018,11,DEN,LHR,0,13276
2018,3,PDX,YVR,0,13277
2018,1,FLL,MEX,1,13277
2018,3,PHL,LHR,0,13278
2018,6,LAX,NRT,1,13280
2018,4,JFK,BCN,1,13281
2018,1,IAH,FRA,1,13283
2018,10,ORD,DXB,0,13284
2018,8,JFK,PRG,1,13284
2018,5,PHL,YYZ,0,13285
2018,9,PHL,FRA,0,13285
2018,2,LAX,YUL,0,13287
2018,3,ORD,PVG,1,13288
2018,9,BOS,LHR,0,13291
2018,3,SFO,AKL,1,13294
2018,6,HNL,SYD,1,13294
2018,3,ORD,NRT,1,13297
2018,10,MIA,CUR,1,13299
2018,8,MCO,MEX,1,13300
2018,3,ORD,MEX,1,13302
2018,11,LAX,NRT,1,13302
2018,9,LAS,YEG,0,13304
2018,10,LAX,BOG,0,13304
2018,5,IAH,DOH,0,13304
2018,3,JFK,BRU,0,13305
2018,6,LAX,MEX,0,13310
2018,10,DFW,YYZ,1,13313
2018,7,DFW,AMS,1,13313
2018,7,ATL,VCE,1,13318
2018,10,SEA,YVR,0,13318
2018,2,IAD,ADD,0,13318
2018,3,IAH,BJX,1,13319
2018,6,EWR,CDG,0,13319
2018,9,IAD,MUC,1,13321
2018,6,ATL,STR,1,13325
2018,1,MIA,GCM,0,13326
2018,10,PHL,YYZ,0,13327
2018,9,DTW,FCO,1,13329
2018,6,DFW,YYZ,1,13329
2018,8,ATL,LIM,1,13335
2018,3,PHL,MBJ,1,13335
2018,6,HNL,NRT,0,13337
2018,9,HNL,NRT,0,13337
2018,4,JFK,EZE,1,13340
2018,10,LAX,ICN,0,13342
2018,7,CLT,PLS,1,13342
2018,6,LAX,BOG,0,13343
2018,9,HNL,NRT,0,13343
2018,3,JFK,DUB,1,13343
2018,6,LAS,MAN,0,13343
2018,7,STL,CUN,1,13345
2018,7,BOS,SDQ,1,13345
2018,5,EWR,AMS,1,13347
2018,12,IAH,SYD,1,13347
2018,12,LAX,NRT,0,13349
2018,9,SFO,MUC,1,13351
2018,11,EWR,FCO,0,13352
2018,7,LAX,SIN,1,13352
2018,12,DTW,CDG,0,13354
2018,5,LAX,AUH,0,13356
2018,12,DFW,MEX,0,13356
2018,11,DTW,CDG,1,13357
2018,7,EWR,FCO,1,13358
2018,9,CLT,FCO,1,13360
2018,6,JFK,GYE,0,13362
2018,12,ORD,HKG,0,13364
2018,3,EWR,TLV,0,13367
2018,2,IAH,LHR,1,13367
2018,12,LAX,SVO,0,13369
2018,2,SPN,ICN,0,13370
2018,5,LAX,YYC,0,13371
2018,10,JFK,GRU,1,13372
2018,11,SAT,MEX,0,13373
2018,5,JFK,EZE,0,13373
2018,11,PHL,LHR,0,13374
2018,6,ORD,GRU,1,13374
2018,6,IAD,LHR,0,13376
2018,4,DEN,MUC,0,13377
2018,2,IAD,ISL,0,13378
2018,2,IAD,IST,0,13378
2018,12,EWR,HKG,0,13378
2018,8,IAH,NRT,1,13383
2018,3,JFK,UIO,0,13387
2018,12,JFK,ORY,0,13388
2018,7,DFW,MAD,1,13388
2018,6,ORD,ARN,0,13389
2018,1,LAX,GRU,1,13390
2018,11,IAH,FRA,1,13390
2018,9,MIA,MEX,0,13391
2018,5,IAH,NRT,1,13391
2018,5,ORD,MUC,1,13392
2018,2,LAX,HKG,1,13393
2018,4,IAD,PEK,0,13394
2018,7,PHL,VCE,1,13394
2018,11,SFO,SYD,0,13394
2018,12,HNL,KIX,1,13396
2018,1,JFK,KIN,1,13397
2018,8,EWR,ZRH,0,13397
2018,1,MIA,FCO,0,13398
2018,10,DFW,DOH,0,13398
2018,6,SFO,NRT,0,13398
2018,12,JFK,LGW,0,13399
2018,5,JFK,LGW,0,13401
2018,10,PDX,YVR,0,13401
2018,6,EWR,FCO,1,13402
2018,3,LAX,SYD,1,13402
2018,6,MCO,MEX,1,13406
2018,5,DFW,FCO,1,13408
2018,5,IAH,FRA,1,13409
2018,1,LAX,BOG,0,13410
2018,7,JFK,MXP,0,13410
2018,10,JFK,MAD,1,13412
2018,6,PHL,DOH,0,13414
2018,9,JFK,DEL,0,13414
2018,9,JFK,SCL,0,13416
2018,2,ATL,JNB,1,13418
2018,9,LAX,NAN,0,13419
2018,11,IAH,BJX,1,13420
2018,4,PHX,YEG,0,13422
2018,8,IAD,BRU,0,13424
2018,6,ATL,LIM,1,13426
2018,3,JFK,BCN,1,13428
2018,10,SEA,ICN,0,13429
2018,9,BOS,FCO,0,13430
2018,4,LAX,NRT,0,13432
2018,12,MIA,MEX,0,13432
2018,10,JFK,BCN,1,13434
2018,7,EWR,BOG,1,13437
2018,1,IAD,AMS,0,13437
2018,6,JFK,LGW,0,13440
2018,8,JFK,MXP,1,13440
2018,9,LAX,NRT,0,13441
2018,4,HNL,SYD,0,13445
2018,11,BOS,FRA,0,13446
2018,11,IAH,YYZ,1,13449
2018,10,EWR,HKG,0,13449
2018,5,DFW,YYZ,1,13449
2018,6,JFK,MXP,1,13450
2018,8,JFK,VCE,1,13451
2018,4,ATL,YYZ,0,13451
2018,8,DFW,GDL,1,13452
2018,4,BOS,ISL,0,13453
2018,2,SFO,CDG,0,13453
2018,4,BOS,IST,0,13453
2018,8,ATL,MAD,1,13454
2018,9,PHL,FCO,1,13454
2018,12,IAH,YYZ,0,13455
2018,4,EWR,HKG,1,13456
2018,7,MCO,DXB,0,13457
2018,2,IAD,FRA,0,13458
2018,9,EWR,OSL,0,13458
2018,4,EWR,HKG,0,13460
2018,1,EWR,PVG,1,13461
2018,8,LAX,MEX,0,13461
2018,12,IAH,NRT,1,13462
2018,1,JFK,GRU,1,13463
2018,9,SEA,LHR,0,13465
2018,4,JFK,NAS,1,13470
2018,2,MCO,YUL,0,13471
2018,5,LAX,NAN,0,13471
2018,3,EWR,HKG,1,13473
2018,4,HNL,AKL,0,13474
2018,3,EWR,NAS,1,13474
2018,7,JFK,DUB,1,13475
2018,10,JFK,POS,0,13475
2018,7,EWR,ATH,1,13476
2018,8,JFK,NCE,1,13481
2018,7,LAX,SJD,1,13481
2018,11,JFK,CDG,1,13482
2018,1,EWR,TLV,0,13483
2018,1,ORD,HKG,1,13483
2018,11,MIA,FRA,0,13483
2018,12,MCO,DXB,0,13485
2018,3,FLL,MEX,1,13485
2018,10,MSP,HND,1,13486
2018,3,ATL,SDQ,1,13487
2018,12,ATL,LIR,1,13488
2018,6,JFK,MBJ,1,13489
2018,5,IAD,NRT,1,13489
2018,3,DTW,CDG,1,13490
2018,8,IAH,DOH,0,13490
2018,9,ATL,BCN,1,13490
2018,12,JFK,CMN,0,13492
2018,9,DFW,FRA,1,13492
2018,1,MIA,CDG,1,13496
2018,4,MIA,MEX,0,13498
2018,3,SFO,PVR,1,13498
2018,9,LAX,NRT,1,13498
2018,11,EWR,DUB,0,13499
2018,5,SEA,YVR,1,13499
2018,12,HNL,NRT,0,13500
2018,11,LAX,BOG,0,13500
2018,7,JFK,EZE,0,13505
2018,11,MIA,GIG,1,13505
2018,3,DFW,MAD,1,13507
2018,3,JFK,MUC,0,13508
2018,1,LAX,DOH,0,13510
2018,7,LAX,BNE,0,13510
2018,6,IAD,MUC,0,13510
2018,12,PHX,CUN,1,13511
2018,6,LAS,YEG,0,13511
2018,6,LAX,SYD,0,13512
2018,9,LAS,MAN,0,13514
2018,5,LAX,NRT,1,13516
2018,8,EWR,YUL,0,13518
2018,1,DFW,LHR,0,13518
2018,2,PHX,LHR,0,13522
2018,8,JFK,MXP,0,13522
2018,7,SFO,NRT,0,13524
2018,1,MIA,MAD,1,13526
2018,9,SFO,SIN,0,13528
2018,3,MSP,PVR,1,13529
2018,4,OAK,LGW,0,13529
2018,5,EWR,ORY,0,13530
2018,9,PDX,YVR,0,13530
2018,2,IAH,TPE,0,13530
2018,4,FLL,KIN,1,13532
2018,8,SFO,SIN,1,13532
2018,10,LAX,SJD,1,13535
2018,8,LAX,GRU,1,13536
2018,9,ORD,MEX,1,13537
2018,10,DTW,CDG,1,13538
2018,3,HNL,ICN,0,13538
2018,5,MIA,MDE,1,13538
2018,7,CLT,MUC,0,13539
2018,10,ONT,TPE,0,13539
2018,10,HNL,HND,0,13539
2018,6,BOS,PEK,0,13540
2018,5,LAX,PVG,1,13541
2018,5,ORD,HEL,0,13541
2018,3,DEN,MUC,0,13547
2018,8,JFK,DUB,1,13549
2018,4,MSP,CDG,1,13549
2018,1,LAX,BNE,0,13549
2018,7,ORD,FCO,0,13550
2018,12,LAX,CUN,1,13553
2018,11,LAX,MUC,0,13555
2018,12,SFO,SYD,1,13556
2018,7,JFK,LIM,0,13557
2018,12,DFW,EZE,1,13557
2018,12,ATL,YYZ,0,13558
2018,7,LAX,SYD,1,13559
2018,3,ATL,GCM,1,13561
2018,11,JFK,YYZ,1,13563
2018,7,HNL,HND,0,13563
2018,6,MIA,FCO,0,13563
2018,8,HNL,NRT,0,13564
2018,4,PDX,AMS,1,13565
2018,10,HNL,NRT,0,13570
2018,9,LAX,MEX,1,13572
2018,7,SFO,MUC,1,13575
2018,3,ATL,YYZ,0,13575
2018,7,MIA,NAS,1,13576
2018,3,ATL,AUA,1,13577
2018,6,ATL,VCE,1,13579
2018,6,DFW,CDG,1,13580
2018,7,JFK,LGW,0,13581
2018,3,IAH,DOH,0,13582
2018,8,ORD,FCO,0,13584
2018,8,SFO,MEX,1,13586
2018,10,EWR,FCO,0,13586
2018,4,LAX,SYD,1,13586
2018,1,SFO,SAL,0,13587
2018,6,DFW,FRA,0,13587
2018,9,JFK,GRU,1,13589
2018,6,LAX,PVG,1,13590
2018,3,JFK,EZE,1,13590
2018,4,AUS,LHR,0,13593
